Location Name,Date,Latitude,Longitude
"Lexington, Fayette County, Kentucky, United States",04/03/1967,38.0464066,-84.4970393
"广州市, 广东省, 中国",04/03/1983,23.1301964,113.2592945
"Lamoille, Elko County, Nevada, 89828, United States",04/03/1994,40.7279826,-115.478392
"Grad Dubrovnik, Dubrovačko-neretvanska županija, Hrvatska",04/03/1996,42.6491029,18.0939501
"Lawa, Tapanahony, Sipaliwini, Suriname",04/03/2008,4.2693102,-54.3962487
"Barnegat, Barnegat Township, Ocean County, New Jersey, United States",04/04/1933,39.7557459,-74.22073950889322
"Thành phố Hà Nội, Việt Nam",04/04/1954,21.0283334,105.854041
"Town of Islip, Suffolk County, New York, United States",04/04/1955,40.7300685,-73.2107266
"Francistown, Botswana",04/04/1974,-21.16636,27.502515
"Thành phố Hồ Chí Minh, Việt Nam",04/04/1975,10.7763897,106.7011391
"New Hope, Gwinnett County, Georgia, United States",04/04/1977,33.9231621,-83.9162929
"Galveston County, Texas, United States",04/04/1978,29.3872254,-94.992736
"Florianópolis, Região Geográfica Imediata de Florianópolis, Região Geográfica Intermediária de Florianópolis, Santa Catarina, Região Sul, Brasil",04/04/1984,-27.5973002,-48.5496098
"Medan Polonia, Kota Medan, Sumatera Utara, Sumatera, Indonesia",04/04/1987,3.5631032,98.6746643222748
"Marion, Guilford Township, Franklin County, Pennsylvania, 17235, United States",04/04/1991,39.8573144,-77.6952703
"Thutade Lake, Area B (Finlay Valley/Beatton Valley), Peace River Regional District, British Columbia, Canada",04/04/1991,56.9281503,-126.8875119363076
"Байково, Холмский городской округ, Сахалинская область, Дальневосточный федеральный округ, Россия",04/04/1992,47.4896214,141.9625841
"Amsterdam, Noord-Holland, Nederland",04/04/1994,52.3730796,4.8924534
"Griffin, Spalding County, Georgia, 30224, United States",04/04/1997,33.2467807,-84.2640904
"Ir-Rabat, Għawdex, Malta",04/05/1946,36.0428907,14.2398479
"Berlin, Deutschland",04/05/1948,52.5170365,13.3888599
"City of New York, New York, United States",04/05/1952,40.7127281,-74.0060152
"Siuna, Siuna (Municipio), Costa Caribe Norte, 72400, Nicaragua",04/05/1960,13.7341305,-84.7789494
"Ketchikan, Ketchikan Gateway, Alaska, 99901, United States",04/05/1976,55.3430696,-131.6466819
"Saint Thomas, Charlotte Amalie, Saint Thomas - Saint John District, United States Virgin Islands, United States",04/05/1978,18.34290815,-64.91889970060265
"Brunswick, Glynn County, Georgia, 32523, United States",04/05/1991,31.1499528,-81.4914894
"Петропавловск, Петропавловский национальный наслег, Усть-Майский улус, Республика Саха (Якутия), Дальневосточный федеральный округ, 678631, Россия",04/05/1996,60.372566,134.459961
"Marianna, Jackson County, Florida, 32447, United States",04/05/2000,30.7743596,-85.2268735
"Point Cook, Melbourne, City of Wyndham, Victoria, 3030, Australia",04/06/1921,-37.9064862,144.7533059
"Brilon, Hochsauerlandkreis, Nordrhein-Westfalen, 59929, Deutschland",04/06/1935,51.3955721,8.5677743
"Nome, Unorganized Borough, Alaska, United States",04/06/1944,64.4975098,-165.4061701
"Freeland, Tittabawassee Township, Saginaw County, Michigan, 48623, United States",04/06/1958,43.5250265,-84.1227598
"Villavicencio, Meta, RAP (Especial) Central, Colombia",04/06/1962,4.11145945,-73.4967836258948
"San Fernando, Parroquia Hernández, Municipio Maldonado, Táchira, Venezuela",04/06/1972,8.3758394,-71.8487289
"Juiz de Fora, Região Geográfica Imediata de Juiz de Fora, Região Geográfica Intermediária de Juiz de Fora, Minas Gerais, Região Sudeste, Brasil",04/06/1990,-21.7609533,-43.3501129
"Ambato, Tungurahua, Ecuador",04/06/1994,-1.2422413,-78.6287594
"Umujyi wa Kigali, Rwanda",04/06/1994,-1.8859597,30.1296751
"Bandung, Jawa Barat, Jawa, Indonesia",04/06/2009,-6.9215529,107.6110212
"Grandvilliers, Beauvais, Oise, Hauts-de-France, France métropolitaine, 60210, France",04/07/1922,49.6647765,1.9428278
"Uniontown, Fayette County, Pennsylvania, United States",04/07/1936,39.900076,-79.7164326
"Bagé, Região Geográfica Imediata de Bagé, Região Geográfica Intermediária de Pelotas, Rio Grande do Sul, Região Sul, Brasil",04/07/1957,-31.3314264,-54.1062808
"Illiniza, Santa Cecilia, Sangolquí, Sangolqui, Pichincha, 171104, Ecuador",04/07/1958,-0.3334419,-78.4552114
"Sept-Îles, Sept-Rivières, Côte-Nord, Québec, Canada",04/07/1969,50.2109579,-66.3790642
"Cincinnati, Hamilton County, Ohio, United States",04/07/1981,39.1014537,-84.5124602
"Selawik, Northwest Arctic, Alaska, 99770, United States",04/07/1983,66.6023978,-160.0113003
"مطار معطن السارة, الكفرة, ليبيا",04/07/1992,21.688273000000002,21.829568854895903
"Ceyhan, Adana, Akdeniz Bölgesi, Türkiye",04/07/1999,37.0288825,35.8124428
"Ribeirão Preto, Região Imediata de Ribeirão Preto, Região Metropolitana de Ribeirão Preto, Região Geográfica Intermediária de Ribeirão Preto, São Paulo, Região Sudeste, Brasil",04/07/1999,-21.1776315,-47.8100983
"陕西省, 中国",04/08/1946,35.5895959,109.3013107
"Caracas, Parroquia Catedral, Municipio Libertador, Distrito Capital, Venezuela",04/08/1947,10.5060934,-66.9146008
"Charleston, Kanawha County, West Virginia, United States",04/08/1951,38.3505995,-81.6332812
"Moose Jaw, Division No. 7, Saskatchewan, Canada",04/08/1954,50.401515,-105.542908
"Isola di Stromboli, Lipari, Messina, Sicilia, Italia",04/08/1954,38.791796250000004,15.211175249544858
"Alger ⴷⵣⴰⵢⴻⵔ الجزائر, Alger-Centre, Daïra Sidi M'Hamed, Alger, 16007, Algérie ⵍⵣⵣⴰⵢⴻⵔ الجزائر",04/08/1957,36.7753606,3.0601882
"서울특별시, 대한민국",04/08/1967,37.5666791,126.9782914
"Coyhaique, Provincia de Coyhaique, Región Aysén del General Carlos Ibáñez del Campo, Chile",04/08/1968,-45.5711804,-72.0684863
"London Heathrow Airport, Western Perimeter Road, London Borough of Hillingdon, London, Greater London, England, TW6 2GD, United Kingdom",04/08/1968,51.46773895,-0.4587800741571181
"Friday Harbor, San Juan County, Washington, 98250, United States",04/08/1976,48.5342662,-123.017124
"Aspen, Pitkin County, Colorado, United States",04/08/1976,39.1911128,-106.82356
"Malaga, Parque Industrial, AMCO, Area Metropolitana Centro Occidente, Pereira, Risaralda, RAP Eje Cafetero, Colombia",04/08/1999,4.8264779,-75.7288284977983
"昆明市, 云南省, 中国",04/09/1945,25.0363006,102.7086139
"Михара, 東京都, 日本",04/09/1952,34.7269449,139.3945435
"Skilak Lake, Kenai Peninsula, Alaska, United States",04/09/1956,60.428669400000004,-150.37468456450287
"The Bellfontaine Pineapple Fountain, South Main Street, Bellefontaine, Lake Township, Logan County, Ohio, 43311, United States",04/09/1965,40.36077765,-83.75965039541241
"San Diego, San Diego County, California, United States",04/09/1966,32.7174202,-117.162772
"Bundeena, Sutherland Shire, Sydney, Sutherland Shire Council, New South Wales, 2230, Australia",04/09/2008,-34.0845443,151.1512348
"Wamena, Jayawijaya, Papua Pegunungan, Western New Guinea, 99511, Indonesia",04/09/2009,-4.08623515,138.93770091241134
"Newark, Essex County, New Jersey, United States",04/10/1920,40.735657,-74.1723667
"Agartala, Mohanpur, West Tripura District, Tripura, 799001, India",04/10/1952,23.8312377,91.2823821
"Kingston, Kingston and Saint Andrew Corporation, Surrey County, Jamaica",04/10/1953,17.9712148,-76.7928128
"Ilha Anchieta, Ubatuba, Região Imediata de Caraguatatuba-Ubatuba-São Sebastião, Região Geográfica Intermediária de São José dos Campos, São Paulo, Região Sudeste, Brasil",04/10/1957,-23.543561099999998,-45.06331321298988
"دمشق, بلدية دمشق القديمة, ناحية دمشق, منطقة دمشق, محافظة دمشق, سوريا",04/10/1965,33.5130695,36.3095814
"Ciudad de México, Cuauhtémoc, Ciudad de México, México",04/10/1968,19.4326296,-99.1331785
"Dahlonega, Lumpkin County, Georgia, United States",04/10/1968,34.5328484,-83.9845723
"Hochwald, Bezirk Dorneck, Amtei Dorneck-Thierstein, Solothurn, 4146, Schweiz/Suisse/Svizzera/Svizra",04/10/1973,47.4562417,7.6402192
"Col de Tourniol, Léoncel, Die, Drôme, Auvergne-Rhône-Alpes, France métropolitaine, 26190, France",04/10/1989,44.9185137,5.1844674
"蘭嶼 Ponso no Tao, 蘭嶼鄉 Ponso no Tao, 臺東縣, 臺灣",04/10/1992,22.04384985,121.54224333795878
"Wainwright, North Slope, Alaska, 99782, United States",04/10/1997,70.6369444,-160.038333
"Marsabit, Eastern, Kenya",04/10/2006,2.85795825,37.715489185900395
"Heller Field, Homerlea Avenue, Hopatcong, Sussex County, New Jersey, 07843, United States",04/11/1920,40.9354609,-74.6611513311839
"Hyatt Regency Trinidad, 1, Wrightson Road, Downtown, Port of Spain, 150123, Trinidad and Tobago",04/11/1936,10.650603499999999,-61.51657370448787
"Tamanrasset, Algérie ⵍⵣⵣⴰⵢⴻⵔ الجزائر",04/11/1967,24.3753438,4.3208436
"Tanana, Unorganized Borough, Alaska, 99777, United States",04/11/1982,65.1730015,-152.0699875547645
"Salta, Argentina",04/11/1985,-25.1076701,-64.3494964
"Cheyenne, Laramie County, Wyoming, United States",04/11/1996,41.139981,-104.820246
"Formia, Latina, Lazio, 04023, Italia",04/12/1938,41.259308,13.6080209
"Pelotas, Região Geográfica Imediata de Pelotas, Aglomeração Urbana do Sul, Região Geográfica Intermediária de Pelotas, Rio Grande do Sul, Região Sul, Brasil",04/12/1960,-31.7699736,-52.3410161
"Hargeysa هرجيسا, وقويي جالبيد Woqooyi Galbeed, Soomaaliland أرض الصومال, Soomaaliya الصومال",04/12/1964,9.561733,44.061803
"Rio de Janeiro, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, Brasil",04/12/1972,-22.9110137,-43.2093727
"Sunnyvale, Santa Clara County, California, United States",04/12/1973,37.3688301,-122.036349
"Carrizozo, Lincoln County, New Mexico, 88301, United States",04/12/1979,33.6451866,-105.8775111
"Florianópolis, Região Geográfica Imediata de Florianópolis, Região Geográfica Intermediária de Florianópolis, Santa Catarina, Região Sul, Brasil",04/12/1980,-27.5973002,-48.5496098
"Hennenman, Matjhabeng Local Municipality, Lejweleputswa District Municipality, Free State, 9445, South Africa",04/12/1988,-27.973769,27.027854
"Værøy helikopterhavn, Røstnesvågen, Torvvågan, Røssnesvågen, Sørland, Værøy, Nordland, 8063, Norge",04/12/1990,67.6548119,12.726179187235747
"Palma, Illes Balears, España",04/12/2002,39.5695818,2.6500745
"Enarotali, Paniai, Papua Tengah, Western New Guinea, 98700, Indonesia",04/12/2005,-3.9284498,136.3766675
"Brooklands, Broughton, Milton Keynes, City of Milton Keynes, England, MK10 7NA, United Kingdom",04/13/1922,52.0440707,-0.6744013
"Dakar, Région de Dakar, Sénégal",04/13/1947,14.693425,-17.447938
"Santiago, Provincia de Santiago, Región Metropolitana de Santiago, Chile",04/13/1954,-33.4377756,-70.6504502
"Erzurum, Doğu Anadolu Bölgesi, Türkiye",04/13/1982,39.7581897,41.4032241
"Athens, Claiborne Parish, Louisiana, 71003, United States",04/13/1985,32.6504281,-93.025717
"Kansas City, Wyandotte County, Kansas, United States",04/13/1987,39.1134562,-94.626497
"Letschenbach, Bliesmengen-Bolchen, Mandelbachtal, Saarpfalz-Kreis, Saarland, Deutschland",04/14/1931,49.1635031,7.1228272
"Morgantown, Monongalia County, West Virginia, United States",04/14/1945,39.6296809,-79.9559437
"Guwahati, B. Baruah Road, Islumpur, Paltan Bazar, Guwahati, Kamrup Metropolitan District, Assam, 781015, India",04/14/1953,26.1805978,91.753943
"Selleck, King County, Washington, United States",04/14/1953,47.3756578,-121.8684444
"臺北市, 臺灣",04/14/1960,25.0375198,121.5636796
"Oslo, Norge",04/14/1963,59.9133301,10.7389701
"Jersey Marine, Neath Port Talbot, Cymru / Wales, SA10 6JJ, United Kingdom",04/14/1965,51.6296367,-3.8629818
"Neuquén, Argentina",04/14/1976,-38.3695057,-69.832275
"Avalon, California, 90704, United States",04/14/1979,33.34221,-118.3272612
"Northern, شارع المجموعة الثقافية, محلة 313, حي الأندلس, الموصل, ناحية مرکز قضاء الموصل, قضاء الموصل, محافظة نینوى, 41003, العراق",04/14/1994,36.3813948,43.1329532
"King Hill, Adams County, Idaho, United States",04/15/1927,44.5204431,-116.3345874
"Torino, Piemonte, Italia",04/15/1936,45.0677551,7.6824892
"Shannon, Éire / Ireland",04/15/1948,53.1349614,-8.1611027
"Santa Ana, Magdalena, RAP Caribe, Colombia",04/15/1950,9.3229035,-74.5696573
"Mérida, Yucatán, México",04/15/1957,20.9670759,-89.6237402
"청진시, 함경북도, 조선민주주의인민공화국",04/15/1969,41.783248,129.8206615
"San Jose, Tarlac, Central Luzon, 2318, Pilipinas",04/15/1971,15.4775949,120.4639721
"Palm Desert, Riverside County, California, United States",04/15/1976,33.7288179,-116.382571
"จังหวัดภูเก็ต, ประเทศไทย",04/15/1985,7.9366015,98.3529292
"Goroka, Goroka District, Eastern Highlands, Highlands Region, Papua Niugini",04/15/1992,-6.0730028,145.3932891
"부산광역시, 대한민국",04/15/2002,35.1799528,129.0752365
"Goma, Nord-Kivu, République démocratique du Congo",04/15/2008,-1.6665685,29.225652
"Thành phố Hà Nội, Việt Nam",04/16/1953,21.0283334,105.854041
"Kinshasa, Aketi, Kinshasa, République démocratique du Congo",04/16/1969,-4.3217055,15.3125974
"الخرطوم, ولاية الخرطوم, السودان",04/16/1983,15.5635972,32.5349123
"Las Cruces, Doña Ana County, New Mexico, United States",04/16/1985,32.3140354,-106.779807
"Saint-Just, Périgueux, Dordogne, Nouvelle-Aquitaine, France métropolitaine, 24320, France",04/16/1988,45.3348055,0.5078478
"Nairobi, Starehe, Nairobi, Kenya",04/16/1992,-1.3026148499999999,36.82884201813725
"Annobón, Anganchi, Annobón, Región Insular, Guinea Ecuatorial",04/16/2008,-1.4343840499999998,5.637423630033934
"Wyoming, Elm Walk, Ward 2, Washington, District of Columbia, 20245, United States",04/17/1928,38.889820150000006,-77.04024448558823
Schweiz/Suisse/Svizzera/Svizra,04/17/1936,46.7985624,8.2319736
"Музеј Југославије, 6, Михаила Мике Јанковића, МЗ Четврти Јули, Београд (Савски венац), Градска општина Савски венац, Београд, Град Београд, Централна Србија, 11000, Србија",04/17/1944,44.788029449999996,20.452235589959628
"القويرة, الطريق الصحراوي, القويرة, قضاء القويرة, لواء القويرة, العقبة, الأردن",04/17/1957,29.8,35.316667
"Calle Puerto Kino, Colonia José María Pino Suárez, Ecatepec de Morelos, 55430, México",04/17/1959,19.5525246,-99.0418403
"Elim, Unorganized Borough, Alaska, 99739, United States",04/17/1964,64.6154975,-162.27657890907517
"الظهران, محافظة الدمام, المنطقة الشرقية, 34453, السعودية",04/17/1964,26.2966528,50.1202146
"Johnstown, Cambria County, Pennsylvania, United States",04/17/1965,40.3267407,-78.9219698
"ຊຳເໜືອ, ຫົວພັນ, 07000, ປະເທດລາວ",04/17/1966,20.3707439,103.82915674277822
"شهر مأمونیه, بخش مرکزی زرندیه, شهرستان زرندیه, استان مرکزی, ایران",04/17/1967,35.3011297,50.5073612
"City of New York, New York, United States",04/17/1972,40.7127281,-74.0060152
"Loveland, Larimer County, Colorado, United States",04/17/1981,40.385549,-105.04436132094955
"Hamburg, Berks County, Pennsylvania, 19526, United States",04/17/1992,40.5555764,-75.9822929
"Alexander City, Tallapoosa County, Alabama, 35010, United States",04/17/1995,32.944012,-85.9538532
"Parque Nacional Canaima, 8011, Venezuela",04/17/2009,5.5943331,-62.1259618428909
"Jersey City, Hudson County, New Jersey, United States",04/18/1930,40.7215682,-74.047455
"Whittier, California, United States",04/18/1952,33.9749136,-118.0338664
"Parintins, Região Geográfica Imediata de Parintins, Região Geográfica Intermediária de Parintins, Amazonas, Região Norte, Brasil",04/18/1956,-2.6344567,-56.7319324
"Stephenville, Newfoundland, Newfoundland and Labrador, Canada",04/18/1960,48.5452022,-58.5871146
"አዲስ አበባ / Addis Ababa, Arada, አዲስ አበባ / Addis Ababa, አዲስ አበባ, 3578, ኢትዮጵያ",04/18/1972,9.0358287,38.7524127
"ولایت بامیان, افغانستان",04/18/1973,34.75,67.25
"Newark, Essex County, New Jersey, United States",04/18/1979,40.735657,-74.1723667
"Imperatriz, Região Geográfica Imediata de Imperatriz, Região Geográfica Intermediária de Imperatriz, Maranhão, Região Nordeste, Brasil",04/18/1984,-5.5269279,-47.478115
"Isla Contadora, Saboga, Distrito Balboa, Panamá",04/18/1990,8.62687275,-79.03698907326438
